-73.4218955039978,-42.83273220062256,-24.94240738451481,-131.4052939414978,-118.52017045021057,-35.747505724430084,-162.13124990463257,-202.94031500816345,-46.02959379553795,-189.47356939315796,-254.4887661933899,-47.80242219567299,-75.737863779068,-216.09976887702942,-6.29538344219327,-76.4208734035492,-272.9989290237427,-32.31494128704071,-71.87390327453613,-202.74335145950317,-40.94984754920006,-71.54864072799683,-159.39873456954956,-42.78387129306793,-33.40047597885132,-226.91357135772705,-2.958069322630763,-35.67081689834595,-275.5928039550781,-37.42136433720589,-39.636194705963135,-186.15540862083435,-44.46236789226532,-45.502036809921265,-163.87566924095154,-43.57939213514328,5.0904154777526855,-223.69620203971863,-4.936055280268192,11.012494564056396,-279.4802188873291,-39.520811289548874,-2.8777718544006348,-201.59989595413208,-30.141223222017288,-12.943834066390991,-154.22174334526062,-15.331747941672802,40.86744785308838,-212.14258670806885,-9.059141390025616,59.50123071670532,-293.2184636592865,-32.26393461227417,68.87298822402954,-344.0311551094055,-35.184018313884735,74.748694896698,-402.58102118968964,-32.67916291952133,21
-72.25984334945679,-41.12178087234497,-27.033086866140366,-130.30755519866943,-115.619957447052,-39.37338665127754,-160.03194451332092,-200.22404193878174,-50.709858536720276,-187.75403499603271,-252.4116039276123,-53.485896438360214,-75.7882297039032,-213.69138360023499,-12.074028141796589,-74.97036457061768,-271.2319791316986,-38.8522706925869,-70.18938660621643,-200.16029477119446,-46.699170023202896,-70.9349513053894,-157.02220797538757,-47.850288450717926,-33.13249349594116,-224.40269589424133,-8.05546436458826,-33.83949398994446,-271.9264328479767,-42.88614168763161,-38.21113705635071,-182.5079321861267,-48.909321427345276,-45.15025019645691,-161.5728735923767,-47.3884753882885,6.0386061668396,-221.31359577178955,-9.295583702623844,12.744784355163574,-275.74828267097473,-44.66016963124275,-1.1797845363616943,-196.50134444236755,-34.86305475234985,-12.198537588119507,-149.40068125724792,-19.655141979455948,41.594088077545166,-210.13778448104858,-12.742692604660988,60.294270515441895,-291.2047505378723,-37.068746984004974,70.20998001098633,-341.78000688552856,-40.2505099773407,76.32559537887573,-400.0820964574814,-37.71194815635681,21
-71.73985242843628,-46.50139808654785,-26.32327936589718,-129.11942601203918,-122.8792667388916,-38.68810832500458,-159.4448685646057,-208.56404304504395,-49.74297061562538,-187.51484155654907,-259.53835248947144,-51.8987737596035,-74.90348815917969,-220.03981471061707,-11.167554184794426,-74.04044270515442,-276.84035897254944,-36.93811967968941,-70.31607627868652,-207.16193318367004,-44.70175504684448,-71.45750522613525,-163.7662649154663,-46.36358469724655,-32.144129276275635,-230.41707277297974,-6.45346799865365,-34.098923206329346,-279.12837266921997,-39.07907381653786,-38.36250305175781,-186.9896650314331,-43.90125349164009,-45.88523507118225,-170.1345145702362,-42.45021566748619,6.55817985534668,-227.0139455795288,-6.78964564576745,12.646853923797607,-281.62938356399536,-39.25217315554619,-1.612246036529541,-202.68726348876953,-27.600448578596115,-12.41406798362732,-155.06598353385925,-12.401716783642769,42.07897186279297,-214.7451937198639,-9.456081315875053,60.18871068954468,-295.42386531829834,-32.786983996629715,70.03867626190186,-345.82483768463135,-35.76875850558281,76.07442140579224,-403.8369208574295,-33.65042805671692,21
-71.63110375404358,-43.08730363845825,-27.994433417916298,-129.30914759635925,-120.29242515563965,-41.68229177594185,-158.7074100971222,-207.16354250907898,-53.63806337118149,-186.1286461353302,-258.66544246673584,-57.06638842821121,-75.26737451553345,-216.1657214164734,-15.726568177342415,-72.89507985115051,-274.25169944763184,-42.50560328364372,-68.55159997940063,-204.48747277259827,-51.35868862271309,-69.56100463867188,-159.6132218837738,-53.803443908691406,-32.02080726623535,-228.0353307723999,-10.378093458712101,-32.84946084022522,-277.3459851741791,-41.9815294444561,-36.842554807662964,-184.560626745224,-45.8633229136467,-44.22363638877869,-167.5076186656952,-44.16017606854439,6.806731224060059,-225.5868911743164,-10.129578411579132,13.934969902038574,-279.59102392196655,-41.051093488931656,-0.2371668815612793,-200.93461871147156,-28.728077188134193,-11.782556772232056,-153.4596085548401,-13.73722031712532,41.97043180465698,-213.28526735305786,-12.410522438585758,60.23138761520386,-294.4038212299347,-34.91794690489769,70.99592685699463,-345.28857469558716,-37.50991076231003,77.69346237182617,-403.2251238822937,-35.5035774409771,21
-71.45395874977112,-45.94266414642334,-27.948986738920212,-128.30466032028198,-122.6658821105957,-41.837044060230255,-158.24827551841736,-209.16646718978882,-54.16201800107956,-185.96553802490234,-260.97968220710754,-57.791341096162796,-73.86627793312073,-219.06203031539917,-14.88712802529335,-74.2003321647644,-275.9504020214081,-40.762320160865784,-69.4756805896759,-206.8554162979126,-48.005398362874985,-70.10030746459961,-163.51449489593506,-49.33542758226395,-30.992180109024048,-230.18577694892883,-9.895357303321362,-33.540278673172,-278.2483100891113,-41.571635752916336,-37.88533806800842,-186.38575077056885,-44.86452788114548,-45.11258006095886,-170.54864764213562,-42.5109826028347,7.78120756149292,-226.96098685264587,-10.102871805429459,13.842165470123291,-279.9431085586548,-41.943345218896866,-1.0907649993896484,-201.54345035552979,-29.868755489587784,-12.756645679473877,-154.72248196601868,-14.69556987285614,42.649924755096436,-214.0066921710968,-12.798763811588287,61.25462055206299,-294.1458821296692,-36.22735291719437,71.42066955566406,-345.3338146209717,-39.36319425702095,77.86959409713745,-403.1876176595688,-37.49871999025345,21
-72.42023944854736,-49.583256244659424,-27.787946164608,-127.81307101249695,-126.36300921440125,-43.45090687274933,-158.11687707901,-213.59485387802124,-56.83838203549385,-185.1171851158142,-263.9707922935486,-61.40464544296265,-71.62976264953613,-216.87310934066772,-21.756118163466454,-72.75363802909851,-275.65452456474304,-46.80175334215164,-69.05415654182434,-210.71088314056396,-51.677003502845764,-69.17256116867065,-164.18129205703735,-51.94715037941933,-29.061079025268555,-228.69768738746643,-14.845128171145916,-33.81982445716858,-282.84621238708496,-42.26377606391907,-36.73204779624939,-183.7984025478363,-40.436942130327225,-44.90029811859131,-177.00931429862976,-36.647979170084,7.612705230712891,-226.8402874469757,-12.413878925144672,12.34889030456543,-281.7014455795288,-38.403939455747604,-0.8219480514526367,-203.24593782424927,-20.972153171896935,-9.792983531951904,-155.38763999938965,-5.149122327566147,42.53685474395752,-212.9231095314026,-12.815264984965324,61.65033578872681,-295.76414823532104,-35.19773855805397,72.55536317825317,-347.9657173156738,-38.5102704167366,79.67281341552734,-405.6556224822998,-38.25375810265541,21
-70.49176096916199,-43.51508617401123,-28.0421394854784,-128.7253201007843,-122.87801504135132,-40.73329269886017,-157.6661765575409,-208.2802653312683,-52.27208882570267,-185.7130527496338,-260.3183686733246,-55.35505712032318,-74.3480920791626,-221.12593054771423,-13.570331037044525,-72.43263721466064,-278.65898609161377,-40.37120193243027,-67.77286529541016,-207.07032084465027,-48.7893670797348,-69.7544515132904,-167.91072487831116,-50.59176683425903,-31.263351440429688,-231.04941844940186,-9.559394791722298,-30.516058206558228,-277.7312397956848,-44.48208585381508,-35.96720099449158,-190.1223361492157,-50.33934861421585,-43.71419548988342,-169.27531361579895,-48.15512150526047,8.844733238220215,-226.81817412376404,-10.997950099408627,16.809523105621338,-279.41054105758667,-46.757929027080536,1.5160441398620605,-200.77306032180786,-38.04514929652214,-12.092262506484985,-155.00956773757935,-23.004796355962753,43.98161172866821,-214.80104327201843,-14.620717614889145,63.1791353225708,-294.0550744533539,-38.88930380344391,72.86518812179565,-344.5846438407898,-42.24586859345436,79.17517423629761,-402.8303027153015,-39.48249667882919,21
-72.01340794563293,-46.73260450363159,-29.110688716173172,-129.2399764060974,-125.02634525299072,-42.90319234132767,-158.816397190094,-213.1986916065216,-54.599471390247345,-186.74597144126892,-265.10104537010193,-57.31206759810448,-74.0327537059784,-220.89987993240356,-15.389739535748959,-72.82328605651855,-279.3344557285309,-41.22930020093918,-68.92254948616028,-210.07025241851807,-48.71854931116104,-70.2979564666748,-164.21392560005188,-50.305306911468506,-30.750036239624023,-232.59907960891724,-9.189422242343426,-32.64284133911133,-283.5233211517334,-40.651265531778336,-36.914557218551636,-188.21179866790771,-44.03344914317131,-45.25023698806763,-171.76216840744019,-42.05114766955376,6.929636001586914,-229.21383380889893,-8.167796768248081,13.816595077514648,-282.35313296318054,-39.44902494549751,-0.7350444793701172,-203.53949069976807,-27.037829160690308,-12.034893035888672,-155.11193871498108,-12.047328986227512,42.17052459716797,-215.72774648666382,-9.733868762850761,61.51115894317627,-297.87641763687134,-33.31805393099785,72.90279865264893,-349.47189688682556,-36.884404718875885,79.92321252822876,-407.1822762489319,-35.63468158245087,21
-72.11798429489136,-49.306631088256836,-28.62057276070118,-128.76445055007935,-127.14764475822449,-42.383138090372086,-158.0931544303894,-214.69715237617493,-53.72704938054085,-186.4928901195526,-265.15692472457886,-55.71439489722252,-74.16677474975586,-222.03046083450317,-15.853295102715492,-73.67998361587524,-279.7868847846985,-40.31508043408394,-68.6989426612854,-211.02887392044067,-46.95706441998482,-70.81824541091919,-168.10473799705505,-48.62178489565849,-30.421793460845947,-233.8935136795044,-9.51723475009203,-33.288925886154175,-283.66604447364807,-40.87189957499504,-36.79975867271423,-188.93390893936157,-44.70056667923927,-45.28146982192993,-174.22783374786377,-43.50932314991951,7.572770118713379,-230.48603534698486,-7.965654134750366,15.403687953948975,-283.14200043678284,-38.720227777957916,-0.48404932022094727,-204.8068344593048,-26.00782923400402,-13.201981782913208,-157.2881042957306,-11.286349967122078,42.893409729003906,-217.37492084503174,-8.940616622567177,61.98209524154663,-298.04447293281555,-32.14254230260849,73.22573661804199,-349.3911325931549,-35.42798012495041,79.99444007873535,-407.7565371990204,-34.17443111538887,21
-73.20380210876465,-50.69231986999512,-27.01195515692234,-130.3015649318695,-128.12039256095886,-39.58187624812126,-159.71094369888306,-215.43461084365845,-50.33331364393234,-186.99520826339722,-266.450971364975,-52.09068953990936,-76.01076364517212,-223.72430562973022,-9.714314714074135,-75.45351982116699,-281.51074051856995,-34.85450893640518,-70.37630677223206,-212.9339575767517,-44.556956738233566,-72.08234071731567,-169.4532036781311,-48.28636348247528,-31.86812996864319,-235.8025312423706,-4.250536672770977,-34.75424647331238,-286.0910892486572,-36.194246262311935,-37.61759400367737,-192.39771366119385,-42.5516813993454,-45.92078924179077,-174.37559366226196,-42.679499834775925,6.02346658706665,-231.806218624115,-3.808191977441311,13.449132442474365,-283.9573323726654,-34.69473496079445,-1.4529228210449219,-207.39597082138062,-23.41507561504841,-13.4354829788208,-159.15274620056152,-9.165327996015549,42.102038860321045,-217.81569719314575,-5.82908745855093,60.75531244277954,-299.2875576019287,-28.376255184412003,71.71100378036499,-351.1319160461426,-31.295448541641235,78.15545797348022,-409.2283099889755,-29.580242931842804,21
